unicode	char	fanti	jianti	group	level	is_radical	ids	pinyin	radical	strokes	stroke_seq	freq	basic
U+4E10	丐	丐	丐	A1b	一级		⿱⿸丅一㇉	gài	一	4	1215	13437	0
U+6B79	歹	歹	歹	A1b	一级	★	⿱一夕	dǎi	歹（歺）	4	1354	44443	0
U+5C6F	屯	屯	屯	A1b	一级		⿻七凵	tún / zhūn	屮	4	1525	67113	0
U+5188	冈	岡	冈	A1b	一级		⿴冂㐅	gāng	冂	4	2534	109486	0
U+58EC	壬	壬	壬	A1b	一级		⿱㇒士	rén	士	4	3121	4843	0
U+592D	夭	夭	夭	A1b	一级		⿱㇒大	yāo	大	4	3134	18694	0
U+4EC6	仆	僕	仆	A1b	一级		⿰亻卜	pū / pú	人（亻）	4	3224	27346	0
U+4ED1	仑	侖	仑	A1b	一级		⿱人匕	lún	人（亻）	4	3435	61974	0
U+52FF	勿	勿	勿	A1b	一级		⿹勹⿰丿丿	wù	勹	4	3533	77949	0
U+4EA2	亢	亢	亢	A1b	一级		⿱亠几	kàng	亠	4	4135	22130	0
U+5197	冗	冗	冗	A1b	一级		⿱冖儿	rǒng	冖	4	4535	9298	0
U+8BA5	讥	譏	讥	A1b	一级		⿰讠几	jī	言（訁讠）	4	4535	7783	0
U+5349	卉	卉	卉	A1b	一级		⿱十廾	huì	十	5	12132	53727	0
U+6252	扒	扒	扒	A1b	一级		⿰扌八	bā / pá	手（扌龵）	5	12134	44464	0
U+592F	夯	夯	夯	A1b	一级		⿱大力	bèn / hāng	大	5	13453	45081	0
U+620A	戊	戊	戊	A1b	一级		⿰丿戈	wù	戈	5	13534	7868	0
U+8F67	轧	軋	轧	A1b	一级		⿰车乚	gá / yà / zhá	车（車）	5	15215	26279	0
U+51F8	凸	凸	凸	A1b	一级		凸	tū	凵	5	21251	126242	0
U+53FD	叽	嘰	叽	A1b	一级		⿰口几	jī	口	5	25135	8145	0
U+53FC	叼	叼	叼	A1b	一级		⿰口刁	diāo	口	5	25151	5517	0
U+53E9	叩	叩	叩	A1b	一级		⿰口卩	kòu	口	5	25152	11176	0
U+53E8	叨	叨	叨	A1b	一级		⿰口刀	dāo / tāo	口	5	25153	27819	0
U+5189	冉	冉	冉	A1b	一级		⿻冂土	rǎn	冂	5	25211	48579	0
U+76BF	皿	皿	皿	A1b	一级	★	⿴𠀃⿰丨丨	mǐn	皿	5	25221	7043	0
U+56DA	囚	囚	囚	A1b	一级		⿴囗人	qiú	囗	5	25341	32884	0
U+77E2	矢	矢	矢	A1b	一级	★	⿰㇒天	shǐ	矢	5	31134	31228	0
U+4E4D	乍	乍	乍	A1b	一级		⿱𠂉⿰丨二	zhà	丿	5	31211	28164	0
U+79BE	禾	禾	禾	A1b	一级	★	⿱㇒木	hé	禾	5	31234	59155	0
U+536F	卯	卯	卯	A1b	一级		⿰𠂎卩	mǎo	卩（㔾）	5	35352	10670	0
U+5F18	弘	弘	弘	A1b	一级		⿰弓厶	hóng	弓	5	51554	189645	0
U+8FC2	迂	迂	迂	A1b	一级		⿺辶于	yū	辵（辶⻍）	6	112454	7705	0
U+620E	戎	戎	戎	A1b	一级		⿹戈十	róng	戈	6	113534	19632	0
U+625B	扛	扛	扛	A1b	一级		⿰扌工	gāng / káng	手（扌龵）	6	121121	59382	0
U+828B	芋	芋	芋	A1b	一级		⿱艹于	yù	艸（艹）	6	122112	18505	0
U+540F	吏	吏	吏	A1b	一级		⿻一史	lì	口	6	125134	16242	0
U+620C	戌	戌	戌	A1b	一级		⿵戊一	xū	戈	6	131534	6945	0
U+90AA	邪	邪	邪	A1b	一级		⿰牙阝	xié / yé	邑（阝）	6	152352	61201	0
U+5C27	尧	堯	尧	A1b	一级		⿱𭠍兀	yáo	儿	6	153135	45340	0
U+8D1E	贞	貞	贞	A1b	一级		⿱⺊贝	zhēn（旧读zhēng）	卜（⺊）	6	212534	65585	0
U+5415	吕	呂	吕	A1b	一级		⿱口口	lǚ	口	6	251251	259044	0
U+5406	吆	吆	吆	A1b	一级		⿰口幺	yāo	口	6	251554	19525	0
U+5C7F	屿	嶼	屿	A1b	一级		⿰山与	yǔ	山	6	252151	62558	0
U+5C79	屹	屹	屹	A1b	一级		⿰山乞	yì	山	6	252315	32035	0
U+8FC4	迄	迄	迄	A1b	一级		⿺辶乞	qì	辵（辶⻍）	6	315454	88978	0
U+4E52	乒	乒	乒	A1b	一级		⿱丘㇒	pīng	丿	6	321213	162483	0
U+4E53	乓	乓	乓	A1b	一级		⿱丘丶	pāng	丿	6	321214	79645	0
U+81FC	臼	臼	臼	A1b	一级	★	⿱丿⿴囗丷	jiù	臼（𦥑）	6	321511	8151	0
U+808B	肋	肋	肋	A1b	一级		⿰月力	lē / lèi	肉（⺼月）	6	351153	38603	0
U+65EC	旬	旬	旬	A1b	一级		⿹勹日	xún	日	6	352511	297881	0
U+65ED	旭	旭	旭	A1b	一级		⿺九日	xù	日	6	352511	222240	0
U+5986	妆	妝	妆	A1b	一级		⿰丬女	zhuāng	女	6	412531	185539	0
U+4EA5	亥	亥	亥	A1b	一级		⿱丶𠀔	hài	亠	6	415334	45161	0
U+5984	妄	妄	妄	A1b	一级		⿱亡女	wàng	女	6	415531	33366	0
U+6C5B	汛	汛	汛	A1b	一级		⿰氵卂	xùn	水（氵氺）	6	441512	116263	0
U+6C5D	汝	汝	汝	A1b	一级		⿰氵女	rǔ	水（氵氺）	6	441531	44949	0
U+8BB3	讳	諱	讳	A1b	一级		⿰讠韦	huì	言（訁讠）	6	451152	58599	0
U+8BB6	讶	訝	讶	A1b	一级		⿰讠牙	yà	言（訁讠）	6	451523	70315	0
U+8BB9	讹	訛	讹	A1b	一级		⿰讠化	é	言（訁讠）	6	453235	11895	0
U+8BBC	讼	訟	讼	A1b	一级		⿰讠公	sòng	言（訁讠）	6	453454	328268	0
U+8BBD	讽	諷	讽	A1b	一级		⿰讠风	fěng	言（訁讠）	6	453534	54657	0
U+8BC0	诀	訣	诀	A1b	一级		⿰讠夬	jué	言（訁讠）	6	455134	42754	0
U+5F1B	弛	弛	弛	A1b	一级		⿰弓也	chí	弓	6	515525	19008	0
U+5978	奸	奸	奸	A1b	一级		⿰女干	jiān	女	6	531112	104422	0
U+5983	妃	妃	妃	A1b	一级		⿰女己	fēi	女	6	531515	51200	0
U+9A6E	驮	馱	驮	A1b	一级		⿰马大	duò / tuó	马（馬）	6	551134	5531	0
U+9A6F	驯	馴	驯	A1b	一级		⿰马川	xùn	马（馬）	6	551322	20525	0
U+7EAB	纫	紉	纫	A1b	一级		⿰纟刃	rèn	糸（糹纟）	6	551534	7882	0
U+7396	玖	玖	玖	A1b	一级		⿰王久	jiǔ	玉（𤣩王）	7	1121354	15580	0
U+97E7	韧	韌	韧	A1b	一级		⿰韦刃	rèn	韦（韋）	7	1152534	74674	0
U+62A0	抠	摳	抠	A1b	一级		⿰扌区	kōu	手（扌龵）	7	1211345	15154	0
U+627C	扼	扼	扼	A1b	一级		⿰扌厄	è	手（扌龵）	7	1211355	22673	0
U+6C5E	汞	汞	汞	A1b	一级		⿱工水	gǒng	水（氵氺）	7	1212534	13478	0
U+6273	扳	扳	扳	A1b	一级		⿰扌反	bān	手（扌龵）	7	1213354	90884	0
U+62A1	抡	掄	抡	A1b	一级		⿰扌仑	lūn / lún	手（扌龵）	7	1213435	5830	0
U+574E	坎	坎	坎	A1b	一级		⿰土欠	kǎn	土	7	1213534	126708	0
U+8299	芙	芙	芙	A1b	一级		⿱艹夫	fú	艸（艹）	7	1221134	45257	0
U+829C	芜	蕪	芜	A1b	一级		⿱艹无	wú	艸（艹）	7	1221135	58273	0
U+82C7	苇	葦	苇	A1b	一级		⿱艹韦	wěi	艸（艹）	7	1221152	22969	0
U+82B9	芹	芹	芹	A1b	一级		⿱艹斤	qín	艸（艹）	7	1223312	42499	0
U+82A5	芥	芥	芥	A1b	一级		⿱艹介	jiè	艸（艹）	7	1223432	13455	0
U+82AF	芯	芯	芯	A1b	一级		⿱艹心	xīn / xìn	艸（艹）	7	1224544	211893	0
U+82AD	芭	芭	芭	A1b	一级		⿱艹巴	bā	艸（艹）	7	1225215	70467	0
U+6760	杠	槓	杠	A1b	一级		⿰木工	gàng	木	7	1234121	123355	0
U+6756	杖	杖	杖	A1b	一级		⿰木丈	zhàng	木	7	1234134	22034	0
U+5DEB	巫	巫	巫	A1b	一级		⿻工从	wū	工	7	1234341	37643	0
U+752B	甫	甫	甫	A1b	一级		⿺⿻十月丶	fǔ	用	7	1251124	57802	0
U+5323	匣	匣	匣	A1b	一级		⿷匚甲	xiá	匚	7	1251125	18958	0
U+9149	酉	酉	酉	A1b	一级	★	⿴西一	yǒu	酉	7	1253511	6640	0
U+8FB0	辰	辰	辰	A1b	一级	★	⿸厂⿱二𰀠	chén	辰	7	1311534	134449	0
U+5C2C	尬	尬	尬	A1b	一级		⿺尢介	gà	尢	7	1353432	121174	0
U+6B7C	歼	殲	歼	A1b	一级		⿰歹千	jiān	歹（歺）	7	1354312	31173	0
U+8F69	轩	軒	轩	A1b	一级		⿰车干	xuān	车（車）	7	1521112	131437	0
U+5364	卤	滷	卤	A1b	一级	★	⿴占㐅	lǔ	卤（鹵）	7	2125341	18017	0
U+8096	肖	肖	肖	A1b	一级		⿱小月	xiāo / xiào	肉（⺼月）	7	2432511	316941	0
U+5431	吱	吱	吱	A1b	一级		⿰口支	zhī / zī	口	7	2511254	10596	0
U+5420	吠	吠	吠	A1b	一级		⿰口犬	fèi	口	7	2511344	3725	0
U+5455	呕	嘔	呕	A1b	一级		⿰口区	ǒu	口	7	2511345	33984	0
U+65F7	旷	曠	旷	A1b	一级		⿰日广	kuàng	日	7	2511413	35698	0
U+5450	呐	吶	呐	A1b	一级		⿰口内	nà	口	7	2512534	34277	0
U+5429	吩	吩	吩	A1b	一级		⿰口分	fēn	口	7	2513453	4426	0
U+545B	呛	嗆	呛	A1b	一级		⿰口仓	qiāng / qiàng	口	7	2513455	17874	0
U+545C	呜	嗚	呜	A1b	一级		⿰口乌	wū	口	7	2513551	17818	0
U+542D	吭	吭	吭	A1b	一级		⿰口亢	háng / kēng	口	7	2514135	8105	0
U+9091	邑	邑	邑	A1b	一级	★	⿱口巴	yì	邑	7	2515215	33275	0
U+56E4	囤	囤	囤	A1b	一级		⿴囗屯	dùn / tún	囗	7	2515251	42079	0
U+542E	吮	吮	吮	A1b	一级		⿰口允	shǔn	口	7	2515435	3919	0
U+5C96	岖	嶇	岖	A1b	一级		⿰山区	qū	山	7	2521345	8212	0
U+79C3	秃	禿	秃	A1b	一级		⿱禾几	tū	禾	7	3123435	17927	0
U+4F50	佐	佐	佐	A1b	一级		⿰亻左	zuǒ（旧读zuò）	人（亻）	7	3213121	116652	0
U+4F51	佑	佑	佑	A1b	一级		⿰亻右	yòu	人（亻）	7	3213251	59448	0
U+4F43	佃	佃	佃	A1b	一级		⿰亻田	diàn / tián	人（亻）	7	3225121	3328	0
U+4F36	伶	伶	伶	A1b	一级		⿰亻令	líng	人（亻）	7	3234454	16403	0
U+4F63	佣	傭	佣	A1b	一级		⿰亻用	yōng / yòng	人（亻）	7	3235112	85249	0
U+4F3A	伺	伺	伺	A1b	一级		⿰亻司	cì / sì	人（亻）	7	3251251	25388	0
U+56F1	囱	囪	囱	A1b	一级		⿱㇒⿴囗夊	cōng	囗	7	3253541	10503	0
U+5C94	岔	岔	岔	A1b	一级		⿱分山	chà	山	7	3453252	23800	0
U+809B	肛	肛	肛	A1b	一级		⿰月工	gāng	肉（⺼月）	7	3511121	22951	0
U+8098	肘	肘	肘	A1b	一级		⿰月寸	zhǒu	肉（⺼月）	7	3511124	36953	0
U+7538	甸	甸	甸	A1b	一级		⿹勹田	diàn	田	7	3525121	127139	0
U+72C8	狈	狽	狈	A1b	一级		⿰犭贝	bèi	犬（犭）	7	3532534	7753	0
U+5220	删	刪	删	A1b	一级		⿰册刂	shān	刀（刂）	7	3535122	90829	0
U+5F64	彤	彤	彤	A1b	一级		⿰丹彡	tóng	彡	7	3541333	74895	0
U+7078	灸	灸	灸	A1b	一级		⿱久火	jiǔ	火（灬）	7	3544334	22092	0
U+5228	刨	刨	刨	A1b	一级		⿰包刂	bào / páo	刀（刂）	7	3551522	17753	0
U+5E87	庇	庇	庇	A1b	一级		⿸广比	bì	广	7	4131535	26232	0
U+541D	吝	吝	吝	A1b	一级		⿱文口	lìn	口	7	4134251	16333	0
U+5E90	庐	廬	庐	A1b	一级		⿸广戶	lú	广	7	4134513	47090	0
U+95F0	闰	閏	闰	A1b	一级		⿵门王	rùn	门（門）	7	4251121	6099	0
U+5151	兑	兌	兑	A1b	一级		⿱丷兄	duì	儿	7	4325135	278763	0
U+707C	灼	灼	灼	A1b	一级		⿰火勺	zhuó	火（灬）	7	4334354	30742	0
U+6C90	沐	沐	沐	A1b	一级		⿰氵木	mù	水（氵氺）	7	4411234	34382	0
U+6C9B	沛	沛	沛	A1b	一级		⿰氵巿	pèi	水（氵氺）	7	4411252	56485	0
U+6C70	汰	汰	汰	A1b	一级		⿰氵太	tài	水（氵氺）	7	4411344	198824	0
U+6CA5	沥	瀝	沥	A1b	一级		⿰氵历	lì	水（氵氺）	7	4411353	41668	0
U+6CA6	沦	淪	沦	A1b	一级		⿰氵仑	lún	水（氵氺）	7	4413435	59425	0
U+6C79	汹	洶	汹	A1b	一级		⿰氵凶	xiōng	水（氵氺）	7	4413452	39200	0
U+6CA7	沧	滄	沧	A1b	一级		⿰氵仓	cāng	水（氵氺）	7	4413455	82694	0
U+6CAA	沪	滬	沪	A1b	一级		⿰氵戶	hù	水（氵氺）	7	4414513	510743	0
U+6C88	沈	沈	沈	A1b	一级		⿰氵冘	chén / shěn	水（氵氺）	7	4414535	457153	1
U+6C81	沁	沁	沁	A1b	一级		⿰氵心	qìn	水（氵氺）	7	4414544	39620	0
U+5FF1	忱	忱	忱	A1b	一级		⿰忄冘	chén	心（忄⺗）	7	4424535	11342	0
U+7940	祀	祀	祀	A1b	一级		⿰示巳	sì	示（礻⺬）	7	4524515	25245	0
U+8BC8	诈	詐	诈	A1b	一级		⿰讠乍	zhà	言（訁讠）	7	4531211	286582	0
U+5760	坠	墜	坠	A1b	一级		⿱队土	zhuì	土	7	5234121	143064	0
U+5993	妓	妓	妓	A1b	一级		⿰女支	jì	女	7	5311254	19140	0
U+5996	妖	妖	妖	A1b	一级		⿰女夭	yāo	女	7	5313134	46065	0
U+59CA	姊	姊	姊	A1b	一级		⿰女𠂔	zǐ	女	7	5313523	12417	0
U+5992	妒	妒	妒	A1b	一级		⿰女戶	dù	女	7	5314513	20410	0
U+5366	卦	卦	卦	A1b	一级		⿰圭卜	guà	卜（⺊）	8	12112124	38337	0
U+5777	坷	坷	坷	A1b	一级		⿰土可	kē / kě	土	8	12112512	22017	0
U+576F	坯	坯	坯	A1b	一级		⿰土丕	pī	土	8	12113241	24864	0
U+576A	坪	坪	坪	A1b	一级		⿰土平	píng	土	8	12114312	155396	0
U+62E3	拣	揀	拣	A1b	一级		⿰扌𫠣	jiǎn	手（扌龵）	8	12115534	25425	0
U+5764	坤	坤	坤	A1b	一级		⿰土申	kūn	土	8	12125112	165892	0
U+62BC	押	押	押	A1b	一级		⿰扌甲	yā	手（扌龵）	8	12125112	387340	0
U+62CE	拎	拎	拎	A1b	一级		⿰扌令	līn	手（扌龵）	8	12134454	34319	0
U+62D8	拘	拘	拘	A1b	一级		⿰扌句	jū	手（扌龵）	8	12135251	250047	0
U+62C4	拄	拄	拄	A1b	一级		⿰扌主	zhǔ	手（扌龵）	8	12141121	8879	0
U+62CC	拌	拌	拌	A1b	一级		⿰扌半	bàn	手（扌龵）	8	12143112	42471	0
U+62E7	拧	擰	拧	A1b	一级		⿰扌宁	níng / nǐng / nìng	手（扌龵）	8	12144512	19451	0
U+62C2	拂	拂	拂	A1b	一级		⿰扌弗	fú	手（扌龵）	8	12151532	16392	0
U+62D9	拙	拙	拙	A1b	一级		⿰扌出	zhuō	手（扌龵）	8	12152252	18841	0
U+62D7	拗	拗	拗	A1b	一级		⿰扌幼	ǎo / ào / niù	手（扌龵）	8	12155453	9286	0
U+8309	茉	茉	茉	A1b	一级		⿱艹末	mò	艸（艹）	8	12211234	15198	0
U+6614	昔	昔	昔	A1b	一级		⿱龷日	xī	日	8	12212511	93263	0
U+82DB	苛	苛	苛	A1b	一级		⿱艹可	kē	艸（艹）	8	12212512	44045	0
U+82DF	苟	苟	苟	A1b	一级		⿱艹句	gǒu	艸（艹）	8	12235251	30689	0
U+82D1	苑	苑	苑	A1b	一级		⿱艹夗	yuàn	艸（艹）	8	12235455	152394	0
U+82DE	苞	苞	苞	A1b	一级		⿱艹包	bāo	艸（艹）	8	12235515	8933	0
U+8301	茁	茁	茁	A1b	一级		⿱艹出	zhuó	艸（艹）	8	12252252	9665	0
U+82D4	苔	苔	苔	A1b	一级		⿱艹台	tāi / tái	艸（艹）	8	12254251	15498	0
U+6789	枉	枉	枉	A1b	一级		⿰木王	wǎng	木	8	12341121	30865	0
U+77FE	矾	礬	矾	A1b	一级		⿰石凡	fán	石	8	13251354	3805	0
U+5395	厕	廁	厕	A1b	一级		⿸厂则	cè	厂	8	13253422	144684	0
U+6BB4	殴	毆	殴	A1b	一级		⿰区殳	ōu	殳	8	13453554	78348	0
U+65A9	斩	斬	斩	A1b	一级		⿰车斤	zhǎn	车（車）	8	15213312	85111	0
U+5353	卓	卓	卓	A1b	一级		⿱⺊早	zhuó	十	8	21251112	277533	0
U+864F	虏	虜	虏	A1b	一级		⿸虍力	lǔ	虍（虎）	8	21531553	11574	0
U+5499	咙	嚨	咙	A1b	一级		⿰口龙	lóng	口	8	25113534	10135	0
U+547B	呻	呻	呻	A1b	一级		⿰口申	shēn	口	8	25125112	5522	0
U+5492	咒	咒	咒	A1b	一级		⿱吅几	zhòu	口	8	25125135	39498	0
U+548B	咋	咋	咋	A1b	一级		⿰口乍	zǎ / zé / zhā	口	8	25131211	52916	0
U+5490	咐	咐	咐	A1b	一级		⿰口付	fù	口	8	25132124	21207	0
U+548F	咏	詠	咏	A1b	一级		⿰口永	yǒng	口	8	25145534	66265	0
U+5484	咄	咄	咄	A1b	一级		⿰口出	duō	口	8	25152252	12680	0
U+5496	咖	咖	咖	A1b	一级		⿰口加	gā / kā	口	8	25153251	164778	0
U+5E16	帖	帖	帖	A1b	一级		⿰巾占	tiē / tiě / tiè	巾	8	25221251	212520	0
U+5E1C	帜	幟	帜	A1b	一级		⿰巾只	zhì	巾	8	25225134	77542	0
U+8D2C	贬	貶	贬	A1b	一级		⿰贝乏	biǎn	贝（貝）	8	25343454	82508	0
U+8FED	迭	迭	迭	A1b	一级		⿺辶失	dié	辵（辶⻍）	8	31134454	58763	0
U+6C1B	氛	氛	氛	A1b	一级		⿹气分	fēn	气	8	31153453	314228	0
U+4E56	乖	乖	乖	A1b	一级		⿻千北	guāi	丿	8	31221135	49925	0
U+79C6	秆	稈	秆	A1b	一级		⿰禾干	gǎn	禾	8	31234112	23261	0
U+79C9	秉	秉	秉	A1b	一级		⿱丿𣏃	bǐng	禾	8	31511234	103484	0
U+4FA0	侠	俠	侠	A1b	一级		⿰亻夹	xiá	人（亻）	8	32143134	146166	0
U+4FA5	侥	僥	侥	A1b	一级		⿰亻尧	jiǎo / yáo	人（亻）	8	32153135	27754	0
U+4F84	侄	侄	侄	A1b	一级		⿰亻至	zhí	人（亻）	8	32154121	34107	0
U+4FA3	侣	侶	侣	A1b	一级		⿰亻吕	lǚ	人（亻）	8	32251251	89963	0
U+4FA8	侨	僑	侨	A1b	一级		⿰亻乔	qiáo	人（亻）	8	32313432	149843	0
U+4F88	侈	侈	侈	A1b	一级		⿰亻多	chǐ	人（亻）	8	32354354	108788	0
U+80B4	肴	餚	肴	A1b	一级		⿱㐅有	yáo	肉（⺼月）	8	34132511	29378	0
U+65A7	斧	斧	斧	A1b	一级		⿱父斤	fǔ	斤	8	34343312	25979	0
U+89C5	觅	覓	觅	A1b	一级		⿱爫见	mì	爪（爫）	8	34432535	65242	0
U+5FFF	忿	忿	忿	A1b	一级		⿱分心	fèn	心（忄⺗）	8	34534544	3984	0
U+80AE	肮	骯	肮	A1b	一级		⿰月亢	āng	肉（⺼月）	8	35114135	6164	0
U+72DE	狞	獰	狞	A1b	一级		⿰犭宁	níng	犬（犭）	8	35344512	3249	0
U+759F	疟	瘧	疟	A1b	一级		⿸疒⿻匚一	nüè / yào	疒	8	41341151	8440	0
U+7599	疙	疙	疙	A1b	一级		⿸疒乞	gē	疒	8	41341315	11430	0
U+759A	疚	疚	疚	A1b	一级		⿸疒久	jiù	疒	8	41341354	22144	0
U+5352	卒	卒	卒	A1b	一级		⿳亠从十	cù / zú	十	8	41343412	27559	0
U+5E9A	庚	庚	庚	A1b	一级		⿸广⿻人⺕	gēng	广	8	41351134	51327	0
U+6C13	氓	氓	氓	A1b	一级		⿰亡民	máng / méng	氏	8	41551515	15597	0
U+95F8	闸	閘	闸	A1b	一级		⿵门甲	zhá	门（門）	8	42525112	112388	0
U+70AC	炬	炬	炬	A1b	一级		⿰火巨	jù	火（灬）	8	43341515	54493	0
U+708A	炊	炊	炊	A1b	一级		⿰火欠	chuī	火（灬）	8	43343534	16494	0
U+6CBD	沽	沽	沽	A1b	一级		⿰氵古	gū	水（氵氺）	8	44112251	52753	0
U+6CAE	沮	沮	沮	A1b	一级		⿰氵且	jǔ / jù	水（氵氺）	8	44125111	24202	0
U+6CE3	泣	泣	泣	A1b	一级		⿰氵立	qì	水（氵氺）	8	44141431	37389	0
U+6CDE	泞	濘	泞	A1b	一级		⿰氵宁	nìng	水（氵氺）	8	44144512	9509	0
U+6CBC	沼	沼	沼	A1b	一级		⿰氵召	zhǎo	水（氵氺）	8	44153251	22961	0
U+6014	怔	怔	怔	A1b	一级		⿰忄正	zhēng / zhèng	心（忄⺗）	8	44212121	3373	0
U+602F	怯	怯	怯	A1b	一级		⿰忄去	qiè	心（忄⺗）	8	44212154	16439	0
U+6016	怖	怖	怖	A1b	一级		⿰忄布	bù	心（忄⺗）	8	44213252	184818	0
U+6021	怡	怡	怡	A1b	一级		⿰忄台	yí	心（忄⺗）	8	44254251	168696	0
U+5BA0	宠	寵	宠	A1b	一级		⿱宀龙	chǒng	宀	8	44513534	116501	0
U+5B9B	宛	宛	宛	A1b	一级		⿱宀夗	wǎn	宀	8	44535455	41285	0
U+7948	祈	祈	祈	A1b	一级		⿰示斤	qí	示（礻⺬）	8	45243312	60846	0
U+8BE1	诡	詭	诡	A1b	一级		⿰讠危	guǐ	言（訁讠）	8	45351355	28197	0
U+5E1A	帚	帚	帚	A1b	一级		⿳彐冖巾	zhǒu	巾	8	51145252	9639	0
U+5C49	屉	屜	屉	A1b	一级		⿸尸世	tì	尸	8	51312215	14840	0
U+5F27	弧	弧	弧	A1b	一级		⿰弓瓜	hú	弓	8	51533544	40038	0
U+964B	陋	陋	陋	A1b	一级		⿰阝𫠥	lòu	阜（阝）	8	52125345	47709	0
U+59AE	妮	妮	妮	A1b	一级		⿰女尼	nī	女	8	53151335	140747	0
U+8FE2	迢	迢	迢	A1b	一级		⿺辶召	tiáo	辵（辶⻍）	8	53251454	9843	0
U+53C1	叁	叄	叁	A1b	一级		⿳厶大三	sān	厶	8	54134111	4908	0
U+7EC5	绅	紳	绅	A1b	一级		⿰纟申	shēn	糸（糹纟）	8	55125112	30280	0
U+9A79	驹	駒	驹	A1b	一级		⿰马句	jū	马（馬）	8	55135251	15328	0
U+7ECA	绊	絆	绊	A1b	一级		⿰纟半	bàn	糸（糹纟）	8	55143112	28716	0
U+7ECE	绎	繹	绎	A1b	一级		⿰纟𠬤	yì	糸（糹纟）	8	55154112	141140	0
U+8D30	贰	貳	贰	A1b	一级		⿹弍贝	èr	弋	9	111253454	6750	0
U+73B7	玷	玷	玷	A1b	一级		⿰王占	diàn	玉（𤣩王）	9	112121251	3174	0
U+62ED	拭	拭	拭	A1b	一级		⿰扌式	shì	手（扌龵）	9	121112154	38342	0
U+62F7	拷	拷	拷	A1b	一级		⿰扌考	kǎo	手（扌龵）	9	121121315	20158	0
U+57AE	垮	垮	垮	A1b	一级		⿰土夸	kuǎ	土	9	121134115	54166	0
U+630E	挎	挎	挎	A1b	一级		⿰扌夸	kuà	手（扌龵）	9	121134115	13529	0
U+631F	挟	挾	挟	A1b	一级		⿰扌夹	xié	手（扌龵）	9	121143134	28253	0
U+6320	挠	撓	挠	A1b	一级		⿰扌尧	náo	手（扌龵）	9	121153135	36510	0
U+62FD	拽	拽	拽	A1b	一级		⿰扌曳	yè / zhuāi / zhuài	手（扌龵）	9	121251153	28716	0
U+54C9	哉	哉	哉	A1b	一级		⿹𢦏口	zāi	口	9	121251534	17609	0
U+57A2	垢	垢	垢	A1b	一级		⿰土后	gòu	土	9	121331251	13178	0
U+62F4	拴	拴	拴	A1b	一级		⿰扌全	shuān	手（扌龵）	9	121341121	12745	0
U+579B	垛	垛	垛	A1b	一级		⿰土朵	duǒ / duò	土	9	121351234	6917	0
U+62EF	拯	拯	拯	A1b	一级		⿰扌丞	zhěng	手（扌龵）	9	121525341	50816	0
U+8346	荆	荊	荆	A1b	一级		⿰茾刂	jīng	刀（刂）	9	122113222	66818	0
U+8338	茸	茸	茸	A1b	一级		⿱艹耳	róng	艸（艹）	9	122122111	14477	0
U+832C	茬	茬	茬	A1b	一级		⿱艹在	chá	艸（艹）	9	122132121	20750	0
U+8350	荐	薦	荐	A1b	一级		⿱艹存	jiàn	艸（艹）	9	122132521	550358	0
U+8327	茧	繭	茧	A1b	一级		⿱艹虫	jiǎn	艸（艹）	9	122251214	17297	0
U+8335	茵	茵	茵	A1b	一级		⿱艹因	yīn	艸（艹）	9	122251341	46615	0
U+8364	荤	葷	荤	A1b	一级		⿱艹军	hūn	艸（艹）	9	122451512	12084	0
U+8367	荧	熒	荧	A1b	一级		⿱𫇦火	yíng	艸（艹）	9	122454334	61105	0
U+836B	荫	蔭	荫	A1b	一级		⿱艹阴	yīn / yìn	艸（艹）	9	122523511	49089	0
U+8354	荔	荔	荔	A1b	一级		⿱艹劦	lì	艸（艹）	9	122535353	78834	0
U+6808	栈	棧	栈	A1b	一级		⿰木戋	zhàn	木	9	123411534	28757	0
U+67D1	柑	柑	柑	A1b	一级		⿰木甘	gān	木	9	123412211	13904	0
U+680B	栋	棟	栋	A1b	一级		⿰木东	dòng	木	9	123415234	298246	0
U+6805	栅	柵	栅	A1b	一级		⿰木册	shān / zhà	木	9	123435351	47547	0
U+67FF	柿	柿	柿	A1b	一级		⿰木市	shì	木	9	123441252	36441	0
U+67E0	柠	檸	柠	A1b	一级		⿰木宁	níng	木	9	123444512	25139	0
U+67EC	柬	柬	柬	A1b	一级		⿻木⿴囗丷	jiǎn	木	9	125431234	48862	0
U+6CF5	泵	泵	泵	A1b	一级		⿱石水	bèng	水（氵氺）	9	132512534	52616	0
U+781A	砚	硯	砚	A1b	一级		⿰石见	yàn	石	9	132512535	23869	0
U+9E25	鸥	鷗	鸥	A1b	一级		⿰区鸟	ōu	鸟（鳥）	9	134535451	22787	0
U+6B83	殃	殃	殃	A1b	一级		⿰歹央	yāng	歹（歺）	9	135425134	14819	0
U+97ED	韭	韭	韭	A1b	一级	★	⿱非一	jiǔ	韭	9	211121111	17648	0
U+8650	虐	虐	虐	A1b	一级		⿸虍⿷匚一	nüè	虍（虎）	9	215315151	73706	0
U+6627	昧	昧	昧	A1b	一级		⿰日未	mèi	日	9	251111234	33184	0
U+76F9	盹	盹	盹	A1b	一级		⿰目屯	dǔn	目	9	251111525	5189	0
U+54A7	咧	咧	咧	A1b	一级		⿰口列	liē / liě / lie	口	9	251135422	18955	0
U+662D	昭	昭	昭	A1b	一级		⿰日召	zhāo	日	9	251153251	90128	0
