char	code	code_short	code_more	key_unit	stroke_unit	char_unit	units	flag	segments
評	yguh			0	0	0	〖※※※〗		
詖	yhcy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
詗	ymkg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
詘	ybmh			0	0	0	〖※※※〗	竖·左右〔丨 ⿰〕	
詛	yegg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
詝	ypsh			0	0	0	〖※※※〗	竖·左右〔丨 ⿰〕	
詞	yngk			0	0	0	〖※※※〗		
貯	mpsh			0	0	0	〖※※※〗	竖·左右〔丨 ⿰〕	
貰	anmu			0	0	0	〖※※※〗	捺·上下〔丶 ⿱〕	
貳	afmi			0	0	0	〖※※※〗	捺·杂合〔丶 ⿻〕	
貴	khgm			0	0	0	〖※※※〗		
買	lmu			0	0	0	〖※※〗	捺·上下〔丶 ⿱〕	
貸	wamu			0	0	0	〖※※※〗	捺·上下〔丶 ⿱〕	
貺	mkqn			0	0	0	〖※※※〗	折·左右〔乛 ⿰〕	
費	xjmu			0	0	0	〖※※※〗	捺·上下〔丶 ⿱〕	
貼	mhkg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
貽	mckg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
貿	qyvm			0	0	0	〖※※※〗		
賀	lkmu			0	0	0	〖※※※〗	捺·上下〔丶 ⿱〕	
賁	famu			0	0	0	〖※※※〗	捺·上下〔丶 ⿱〕	
軤	ltuh			0	0	0	〖※※※〗		
軫	lwet			0	0	0	〖※※※〗	丿·左右〔丿 ⿰〕	
軲	ldg			0	0	0	〖※※〗	横·左右〔一 ⿰〕	
軸	lmg			0	0	0	〖※※〗	横·左右〔一 ⿰〕	
軹	lkwy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
軺	lvkg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
軻	lskg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
軼	lrwy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
運	plpk			0	0	0	〖※※※〗	竖·杂合〔丨 ⿻〕	
達	fudp			0	0	0	〖※※※〗		
違	nhkp			0	0	0	〖※※※〗		
鄒	qbtb			0	0	0	〖※※※〗		
鄔	wngb			0	0	0	〖※※※〗		
鄖	kmbh			0	0	0	〖※※※〗	竖·左右〔丨 ⿰〕	
釿	qrh			0	0	0	〖※※〗	竖·左右〔丨 ⿰〕	
鈀	qcn			0	0	0	〖※※〗	折·左右〔乛 ⿰〕	
鈁	qyn		⊙qyt	0	0	0	〖※※〗	折·左右〔乛 ⿰〕	
鈃	qgah			0	0	0	〖※※※〗	竖·左右〔丨 ⿰〕	
鈄	qufh			0	0	0	〖※※※〗	竖·左右〔丨 ⿰〕	
鈇	qfwy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
鈈	qgiy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
鈉	qmwy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
鈍	qgbn			0	0	0	〖※※※〗		
鈎	qqcy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
鈐	qwyn			0	0	0	〖※※※〗		
鈑	qrcy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
鈔	qitt			0	0	0	〖※※※〗	丿·左右〔丿 ⿰〕	
鈕	qnfg		⊙qnhf	0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
鈞	qqug			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
鈣	qghn			0	0	0	〖※※※〗		
鈥	qoy			0	0	0	〖※※〗	捺·左右〔丶 ⿰〕	
鈦	qdyy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
鈧	qymn			0	0	0	〖※※※〗	折·左右〔乛 ⿰〕	
鉅	qang			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
開	ugak			0	0	0	〖※※※〗	竖·杂合〔丨 ⿻〕	
閌	uymv			0	0	0	〖※※※〗	折·杂合〔乛 ⿻〕	
閎	udci			0	0	0	〖※※※〗	捺·杂合〔丶 ⿻〕	
閏	ugd			0	0	0	〖※※〗	横·杂合〔一 ⿻〕	
閑	usi			0	0	0	〖※※〗	捺·杂合〔丶 ⿻〕	
間	ujd			0	0	0	〖※※〗	横·杂合〔一 ⿻〕	
閔	uyi			0	0	0	〖※※〗	捺·杂合〔丶 ⿻〕	
隑	bmgu			0	0	0	〖※※※〗		
隕	bkmy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
雲	ffcu			0	0	0	〖※※※〗	捺·上下〔丶 ⿱〕	
韌	nhky			0	0	0	〖※※※〗		
項	admy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
順	kdmy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
頇	fdmy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
須	edmy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
飩	wyvn		⊙wpgn	0	0	0	〖※※※〗		
飪	wyvf		⊙wptf	0	0	0	〖※※※〗		
飫	wyvd		⊙wptd	0	0	0	〖※※※〗		
飭	wyvl		⊙wptl	0	0	0	〖※※※〗		
飯	wyvc		⊙wprc	0	0	0	〖※※※〗		
飲	wyvw		⊙wpqw	0	0	0	〖※※※〗		
馭	ccy			0	0	0	〖※※〗	捺·左右〔丶 ⿰〕	
馮	ucy			0	0	0	〖※※〗	捺·左右〔丶 ⿰〕	
㥮	nqbt			0	0	0	〖※※※〗		
亂	ecmn			0	0	0	〖※※※〗		
傭	wyvh			0	0	0	〖※※※〗		
傳	wgjf			0	0	0	〖※※※〗		
傴	wakk			0	0	0	〖※※※〗		
債	wgmy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
傷	wtjr			0	0	0	〖※※※〗		
傾	wxdm			0	0	0	〖※※※〗		
僂	wlvg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
僅	wakg			0	0	0	〖※※※〗		
僉	wgkw			0	0	0	〖※※※〗		
勢	fwfl			0	0	0	〖※※※〗		
勣	gmln		⊙gmlt	0	0	0	〖※※※〗	折·左右〔乛 ⿰〕	
匯	aiwy			0	0	0	〖※※※〗		
嗆	kwyk			0	0	0	〖※※※〗		
嗇	fwwk			0	0	0	〖※※※〗		
嗊	kamy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
嗎	kcy			0	0	0	〖※※〗	捺·左右〔丶 ⿰〕	
嗚	kwno			0	0	0	〖※※※〗		
嗩	kimy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
嗶	kjaf			0	0	0	〖※※※〗		
嘩	kagf			0	0	0	〖※※※〗		
園	lfke		⊙lfky	0	0	0	〖※※※〗		
圓	lkmi			0	0	0	〖※※※〗	捺·杂合〔丶 ⿻〕	
塋	oopf			0	0	0	〖※※※〗		
塏	fmgu			0	0	0	〖※※※〗		
塒	fjff			0	0	0	〖※※※〗		
塗	iwtf			0	0	0	〖※※※〗		
塢	fwno			0	0	0	〖※※※〗		
塤	fkmy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
壼	fpgg			0	0	0	〖※※※〗		
夢	alpq			0	0	0	〖※※※〗		
媽	vcy			0	0	0	〖※※〗	捺·左右〔丶 ⿰〕	
幹	fjwf			0	0	0	〖※※※〗		
彙	xgps			0	0	0	〖※※※〗		
愛	epnt			0	0	0	〖※※※〗		
愴	nwyk			0	0	0	〖※※※〗		
愷	nmgu			0	0	0	〖※※※〗		
愾	nrno			0	0	0	〖※※※〗		
損	rkmy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
搗	rwvm			0	0	0	〖※※※〗		
搶	rwyk			0	0	0	〖※※※〗		
暈	jplj			0	0	0	〖※※※〗	竖·上下〔丨 ⿱〕	
暉	jplh			0	0	0	〖※※※〗	竖·左右〔丨 ⿰〕	
暐	jnhh			0	0	0	〖※※※〗		
暘	jjgr			0	0	0	〖※※※〗		
會	wglj			0	0	0	〖※※※〗		
楊	sjgr			0	0	0	〖※※※〗		
楓	smtj			0	0	0	〖※※※〗		
楨	shmy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
業	oguw			0	0	0	〖※※※〗		
歲	hdgt		⊙hdgy	0	0	0	〖※※※〗		
準	iwyf			0	0	0	〖※※※〗		
溝	ifjf			0	0	0	〖※※※〗		
溮	iwnh			0	0	0	〖※※※〗		
溳	ikmy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
滄	iwyk			0	0	0	〖※※※〗		
滅	idgt		⊙idgy	0	0	0	〖※※※〗		
滌	iwhs			0	0	0	〖※※※〗		
漣	ilpy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
煉	ogli			0	0	0	〖※※※〗		
煒	onhh			0	0	0	〖※※※〗		
煢	oopf			0	0	0	〖※※※〗		
煩	odmy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
煬	ojgr			0	0	0	〖※※※〗		
猻	qtbi			0	0	0	〖※※※〗		
獁	qtcy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
獅	qtwh			0	0	0	〖※※※〗		
琿	gplh			0	0	0	〖※※※〗	竖·左右〔丨 ⿰〕	
瑋	gnhh			0	0	0	〖※※※〗		
瑒	gjgr			0	0	0	〖※※※〗		
當	ipkl			0	0	0	〖※※※〗		
盞	aalf			0	0	0	〖※※※〗	横·上下〔一 ⿱〕	
睞	hsww			0	0	0	〖※※※〗		
禎	pyhm			0	0	0	〖※※※〗		
禕	pynh			0	0	0	〖※※※〗		
窩	pwmk			0	0	0	〖※※※〗		
竪	ahnu			0	0	0	〖※※※〗		
筧	thqb			0	0	0	〖※※※〗	折·上下〔乛 ⿱〕	
節	tvcb			0	0	0	〖※※※〗		
絹	xkeg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
絺	xqdh			0	0	0	〖※※※〗		
綃	xieg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
綄	xpfq			0	0	0	〖※※※〗		
綆	xgjq			0	0	0	〖※※※〗		
綈	xuxt			0	0	0	〖※※※〗		
綉	xten		⊙xtet	0	0	0	〖※※※〗	折·左右〔乛 ⿰〕	
綌	xwwk			0	0	0	〖※※※〗		
綏	xevg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
經	xgva			0	0	0	〖※※※〗		
羥	udga			0	0	0	〖※※※〗		
義	ugtt		⊙ugty	0	0	0	〖※※※〗		
聖	bkgf			0	0	0	〖※※※〗	横·上下〔一 ⿱〕	
肅	vhth		⊙vfjk	0	0	0	〖※※※〗		
腦	evtq			0	0	0	〖※※※〗		
腫	etgf			0	0	0	〖※※※〗		
腸	ejgr			0	0	0	〖※※※〗		
與	wfgw		⊙vgnw	0	0	0	〖※※※〗		
蒓	axgn			0	0	0	〖※※※〗		
蒔	ajff			0	0	0	〖※※※〗		
蒼	awyk			0	0	0	〖※※※〗		
蓀	abti			0	0	0	〖※※※〗		
蓋	afcl			0	0	0	〖※※※〗		
蓮	alpu			0	0	0	〖※※※〗	捺·上下〔丶 ⿱〕	
蓽	ajaf			0	0	0	〖※※※〗		
蔭	abwc			0	0	0	〖※※※〗		
虜	hall			0	0	0	〖※※※〗		
號	kgnm			0	0	0	〖※※※〗		
蛺	jdww			0	0	0	〖※※※〗		
蜆	jhqn			0	0	0	〖※※※〗	折·左右〔乛 ⿰〕	
裊	wvge			0	0	0	〖※※※〗		
裏	yjfe			0	0	0	〖※※※〗		
裝	nhde			0	0	0	〖※※※〗		
詡	yng			0	0	0	〖※※〗	横·左右〔一 ⿰〕	
詢	yqjg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
詣	yxjg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
試	yaag			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
詩	yffy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
詪	yvey			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
詫	ypta			0	0	0	〖※※※〗		
詬	yrgk			0	0	0	〖※※※〗		
詭	yqdb			0	0	0	〖※※※〗		
詮	ywgg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
詰	yfkg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
話	ytdg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
該	yynw			0	0	0	〖※※※〗		
詳	yudh			0	0	0	〖※※※〗	竖·左右〔丨 ⿰〕	
詵	ytfq			0	0	0	〖※※※〗		
詷	ymgk			0	0	0	〖※※※〗		
詼	ydoy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
詿	yffg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
誄	ydiy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
誅	yriy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
誆	yagg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
誇	ydfn			0	0	0	〖※※※〗		
誕	ythp			0	0	0	〖※※※〗		
誠	ydnt		⊙ydny	0	0	0	〖※※※〗		
諍	yqvh			0	0	0	〖※※※〗		
貲	hxmu			0	0	0	〖※※※〗	捺·上下〔丶 ⿱〕	
賂	mtkg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
賃	wtfm			0	0	0	〖※※※〗		
賄	mdeg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
賅	mynw			0	0	0	〖※※※〗		
資	uqwm			0	0	0	〖※※※〗		
賈	smu			0	0	0	〖※※〗	捺·上下〔丶 ⿱〕	
賊	madt			0	0	0	〖※※※〗	丿·左右〔丿 ⿰〕	
軾	laag			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
較	luqy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
輄	liqn			0	0	0	〖※※※〗	折·左右〔乛 ⿰〕	
輅	ltkg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
輇	lwgg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
輈	ltey			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
載	falk			0	0	0	〖※※※〗	竖·杂合〔丨 ⿻〕	
輊	lgcf			0	0	0	〖※※※〗		
輋	mdlj			0	0	0	〖※※※〗	竖·上下〔丨 ⿱〕	
農	made			0	0	0	〖※※※〗		
遜	btxp			0	0	0	〖※※※〗		
遞	rhap			0	0	0	〖※※※〗		
遠	fkep		⊙fkwp	0	0	0	〖※※※〗		
鈮	qnxn			0	0	0	〖※※※〗	折·左右〔乛 ⿰〕	
鈰	qymh			0	0	0	〖※※※〗		
鈴	qwyc			0	0	0	〖※※※〗		
鈷	qdg			0	0	0	〖※※〗	横·左右〔一 ⿰〕	
鈸	qdcy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
鈹	qhcy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
鈺	qgyy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
鈾	qmg			0	0	0	〖※※〗	横·左右〔一 ⿰〕	
鈿	qlg			0	0	0	〖※※〗	横·左右〔一 ⿰〕	
鉀	qlh			0	0	0	〖※※〗	竖·左右〔丨 ⿰〕	
鉈	qpxn			0	0	0	〖※※※〗	折·左右〔乛 ⿰〕	
鉉	qyxy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
鉊	qvkg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
鉍	qntt			0	0	0	〖※※※〗	丿·左右〔丿 ⿰〕	
鉑	qrg			0	0	0	〖※※〗	横·左右〔一 ⿰〕	
鉕	qakg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
鉗	qafg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
鉚	qqtb			0	0	0	〖※※※〗		
鉛	qmkg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
鉞	qant		⊙qany	0	0	0	〖※※※〗		
鉢	qsgg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
鉥	qsyy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
鉦	qghg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
鉧	qxgu		⊙qxyy	0	0	0	〖※※※〗		
鉬	qhg			0	0	0	〖※※〗	横·左右〔一 ⿰〕	
鉭	qjgg			0	0	0	〖※※※〗	横·左右〔一 ⿰〕	
鉮	qjhh			0	0	0	〖※※※〗	竖·左右〔丨 ⿰〕	
閘	ulk			0	0	0	〖※※〗	竖·杂合〔丨 ⿻〕	
際	bwfi			0	0	0	〖※※※〗		
電	fjnb			0	0	0	〖※※※〗	折·上下〔乛 ⿱〕	
頊	gdmy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
頌	wcdm			0	0	0	〖※※※〗		
頍	fcdm			0	0	0	〖※※※〗		
頎	rdmy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
頏	ymdm			0	0	0	〖※※※〗		
預	cbdm			0	0	0	〖※※※〗		
頑	fqdm			0	0	0	〖※※※〗		
頒	wvdm			0	0	0	〖※※※〗		
頓	gbnm			0	0	0	〖※※※〗		
飴	wyvk		⊙wpck	0	0	0	〖※※※〗		
飼	wyvk		⊙wpnk	0	0	0	〖※※※〗		
飽	wyvn		⊙wpqn	0	0	0	〖※※※〗		
飾	wyvh		⊙wpth	0	0	0	〖※※※〗		
飿	wyvm		⊙wpbm	0	0	0	〖※※※〗		
馱	cdy			0	0	0	〖※※〗	捺·左右〔丶 ⿰〕	
馳	cbn			0	0	0	〖※※〗	折·左右〔乛 ⿰〕	
馴	ckh			0	0	0	〖※※〗	竖·左右〔丨 ⿰〕	
骯	meym			0	0	0	〖※※※〗		
魛	qovn		⊙qovt	0	0	0	〖※※※〗	折·左右〔乛 ⿰〕	
鳩	vwvo			0	0	0	〖※※※〗		
黽	mggv		⊙xhng	0	0	0	〖※※※〗		
僑	wtdk			0	0	0	〖※※※〗		
僕	wogy			0	0	0	〖※※※〗		
僞	weto			0	0	0	〖※※※〗		
僤	wkkf			0	0	0	〖※※※〗		
僥	wffq			0	0	0	〖※※※〗		
僨	wfam			0	0	0	〖※※※〗		
劃	vflj			0	0	0	〖※※※〗		
勩	anml			0	0	0	〖※※※〗		
勱	ajml			0	0	0	〖※※※〗		
匱	akhm			0	0	0	〖※※※〗		
厭	djed			0	0	0	〖※※※〗		
厲	dajy			0	0	0	〖※※※〗		
嘆	kakw			0	0	0	〖※※※〗		
嘍	kkgv		⊙klvg	0	0	0	〖※※※〗		
嘔	kakk			0	0	0	〖※※※〗		
嘖	kgmy			0	0	0	〖※※※〗	捺·左右〔丶 ⿰〕	
嘗	ipkj			0	0	0	〖※※※〗		
嘜	kswt		⊙kswq	0	0	0	〖※※※〗		
圖	lkfk			0	0	0	〖※※※〗		
團	lgjf			0	0	0	〖※※※〗		
塵	ynjf			0	0	0	〖※※※〗		
塸	fakk			0	0	0	〖※※※〗		
塹	lrff			0	0	0	〖※※※〗	横·上下〔一 ⿱〕	
塿	fkgv		⊙flvg	0	0	0	〖※※※〗		
墊	fuff			0	0	0	〖※※※〗		
墜	buef			0	0	0	〖※※※〗		
墮	bdaf			0	0	0	〖※※※〗		
壽	fnaf			0	0	0	〖※※※〗		
奩	dakk			0	0	0	〖※※※〗		
奪	dwyf			0	0	0	〖※※※〗		
奬	nhdd			0	0	0	〖※※※〗		
嫗	vakk			0	0	0	〖※※※〗		
