汉字	全码	简码	容错码	一级简码	二级简码	键名字根	笔画字根	成字字根	字根拆解	笔画拆解
宣	pgjg	pgj		0	0	0	0	0	※※※	
宦	pahh	pah		0	0	0	0	0	※※※	
室	pgcf	pgc		0	0	0	0	0	※※※	
宫	pkkf	pk/pkk		0	1	0	0	0	※※※	
宪	ptfq	ptf		0	0	0	0	0	※※※	
突	pwdu	pwd		0	0	0	0	0	※※※	
穿	pwat			0	0	0	0	0	※※※	
窃	pwav			0	0	0	0	0	※※※	
客	ptkf	pt/ptk		0	1	0	0	0	※※※	
诫	yaah			0	0	0	0	0	※※※	
冠	pfqf			0	0	0	0	0	※※※	
诬	yaww	yaw		0	0	0	0	0	※※※	
语	ygkg	ygk		0	0	0	0	0	※※※	
扁	ynma			0	0	0	0	0	※※※	
袄	putd	put		0	0	0	0	0	※※※	
祖	pyeg	pye		0	0	0	0	0	※※※	
神	pyjh	pyj		0	0	0	0	0	※※※	
祝	pykq	pyk		0	0	0	0	0	※※※	
祠	pynk			0	0	0	0	0	※※※	
误	ykgd	ykg		0	0	0	0	0	※※※	
诱	yten	yte	*yten/ytet	0	0	0	0	0	※※※	
诲	ytxu	ytx	*ytxu/ytxy	0	0	0	0	0	※※※	
说	yukq	yu/yuk		0	1	0	0	0	※※※	
诵	yceh			0	0	0	0	0	※※※	
垦	veff	vef		0	0	0	0	0	※※※	
退	vepi	vep		0	0	0	0	0	※※※	
既	vcaq	vca		0	0	0	0	0	※※※	
屋	ngcf	ngc		0	0	0	0	0	※※※	
昼	nyjg	nyj		0	0	0	0	0	※※※	
屏	nuak	nua		0	0	0	0	0	※※※	
屎	noi			0	0	0	0	0	※※	
费	xjmu	xjm		0	0	0	0	0	※※※	
陡	bfhy	bfh		0	0	0	0	0	※※※	
逊	bipi	bip		0	0	0	0	0	※※※	
眉	nhd			0	0	0	0	0	※※	
孩	bynw		by	0	0	0	0	0	※※※	
陨	bkmy	bkm		0	0	0	0	0	※※※	
除	bwty	bwt	bw	0	0	0	0	0	※※※	
险	bwgi	bwg		0	0	0	0	0	※※※	
院	bpfq	bpf	bp	0	0	0	0	0	※※※	
娃	vffg	vff		0	0	0	0	0	※※※	
姥	vftx	vft		0	0	0	0	0	※※※	
姨	vgxw	vg/vgx		0	1	0	0	0	※※※	
姻	vldy	vld		0	0	0	0	0	※※※	
娇	vtdj			0	0	0	0	0	※※※	
姚	viqn		*viq/vqi/viqn/vqiy	0	0	0	0	0	※※※	
娜	vvfb		vvf/vnfb	0	0	0	0	0	※※※	
怒	vcnu	vcn		0	0	0	0	0	※※※	
架	lksu	lks		0	0	0	0	0	※※※	
贺	lkmu	lkm		0	0	0	0	0	※※※	
盈	eclf	ecl		0	0	0	0	0	※※※	
勇	celb	cel	*celb/celr	0	0	0	0	0	※※※	
怠	cknu	ckn		0	0	0	0	0	※※※	
癸	wgdu	wgd		0	0	0	0	0	※※※	
蚤	cyju	cyj		0	0	0	0	0	※※※	
柔	cbts			0	0	0	0	0	※※※	
垒	cccf			0	0	0	0	0	※※※	
绑	xdtb	xdt		0	0	0	0	0	※※※	
绒	xadt	xad		0	0	0	0	0	※※※	
结	xfkg	xf/xfk		0	1	0	0	0	※※※	
绕	xatq	xat		0	0	0	0	0	※※※	
骄	ctdj			0	0	0	0	0	※※※	
绘	xwfc	xwf		0	0	0	0	0	※※※	
给	xwgk	xw/xwg		0	1	0	0	0	※※※	
绚	xqjg	xqj		0	0	0	0	0	※※※	
骆	ctkg	ctk		0	0	0	0	0	※※※	
络	xtkg	xtk		0	0	0	0	0	※※※	
绝	xqcn	xqc		0	0	0	0	0	※※※	
绞	xuqy	xuq		0	0	0	0	0	※※※	
骇	cynw			0	0	0	0	0	※※※	
统	xycq	xyc		0	0	0	0	0	※※※	
耕	difj	dif		0	0	0	0	0	※※※	
耘	difc			0	0	0	0	0	※※※	
耗	ditn		di	0	0	0	0	0	※※※	
耙	dicn	dic		0	0	0	0	0	※※※	
艳	dhqc	dhq		0	0	0	0	0	※※※	
泰	dwiu			0	0	0	0	0	※※※	
秦	dwtu	dwt		0	0	0	0	0	※※※	
珠	griy	gr/gri		0	1	0	0	0	※※※	
班	gytg	gyt		0	0	0	0	0	※※※	
素	gxiu	gxi		0	0	0	0	0	※※※	
匿	aadk			0	0	0	0	0	※※※	
蚕	gdju	gdj		0	0	0	0	0	※※※	
顽	fqdm	fqd		0	0	0	0	0	※※※	
盏	glf			0	0	0	0	0	※※	
匪	adjd		*adjd/ahdd	0	0	0	0	0	※※※	
捞	rapl	rap		0	0	0	0	0	※※※	
栽	fasi	fas		0	0	0	0	0	※※※	
捕	rgey	rge		0	0	0	0	0	※※※	
埂	fgjq	fgj		0	0	0	0	0	※※※	
捂	rgkg			0	0	0	0	0	※※※	
振	rdfe	rdf		0	0	0	0	0	※※※	
载	falk	fa/fal	*fald/falk	0	1	0	0	0	※※※	
赶	fhfk			0	0	0	0	0	※※※	
起	fhnv	fhn		0	0	0	0	0	※※※	
盐	fhlf	fhl		0	0	0	0	0	※※※	
捎	rieg	rie		0	0	0	0	0	※※※	
捍	rjfh	rjf		0	0	0	0	0	※※※	
捏	rjfg			0	0	0	0	0	※※※	
埋	fjfg	fjf		0	0	0	0	0	※※※	
捉	rkhy	rkh		0	0	0	0	0	※※※	
捆	rlsy	rls		0	0	0	0	0	※※※	
捐	rkeg	rke		0	0	0	0	0	※※※	
损	rkmy	rkm		0	0	0	0	0	※※※	
袁	fkeu	fke		0	0	0	0	0	※※※	
捌	rklj			0	0	0	0	0	※※※	
都	ftjb			0	0	0	0	0	※※※	
哲	rrkf	rrk		0	0	0	0	0	※※※	
逝	rrpk	rrp		0	0	0	0	0	※※※	
捡	rwgi			0	0	0	0	0	※※※	
挫	rwwf	rww		0	0	0	0	0	※※※	
换	rqmd	rq/rqm		0	1	0	0	0	※※※	
挽	rqkq			0	0	0	0	0	※※※	
挚	rvyr			0	0	0	0	0	※※※	
热	rvyo			0	0	0	0	0	※※※	
恐	amyn			0	0	0	0	0	※※※	
捣	rqym			0	0	0	0	0	※※※	
壶	fpog	fpo		0	0	0	0	0	※※※	
捅	rceh	rce		0	0	0	0	0	※※※	
埃	fctd	fct		0	0	0	0	0	※※※	
挨	rctd	rct		0	0	0	0	0	※※※	
耻	bhg	bh		0	1	0	0	0	※※	
耿	boy	bo		0	1	0	0	0	※※	
耽	bpqn	bpq		0	0	0	0	0	※※※	
聂	bccu		bcc	0	0	0	0	0	※※※	
恭	awnu		awn	0	0	0	0	0	※※※	
莽	adaj	ada		0	0	0	0	0	※※※	
莱	agou	ago		0	0	0	0	0	※※※	
莲	alpu	alp		0	0	0	0	0	※※※	
莫	ajdu	ajd		0	0	0	0	0	※※※	
莉	atjj	atj		0	0	0	0	0	※※※	
荷	awsk			0	0	0	0	0	※※※	
获	aqtd	aqt	aq	0	0	0	0	0	※※※	
晋	gogj			0	0	0	0	0	※※※	
恶	gogn			0	0	0	0	0	※※※	
莹	apgy		apg	0	0	0	0	0	※※※	
莺	apqg		apq	0	0	0	0	0	※※※	
真	fhwu	fhw		0	0	0	0	0	※※※	
框	sagg			0	0	0	0	0	※※※	
梆	sdtb	sdt		0	0	0	0	0	※※※	
桂	sffg	sff		0	0	0	0	0	※※※	
桔	sfkg	sfk		0	0	0	0	0	※※※	
栖	ssg			0	0	0	0	0	※※	
档	sivg	si/siv		0	1	0	0	0	※※※	
桐	smgk			0	0	0	0	0	※※※	
株	sriy	sri		0	0	0	0	0	※※※	
桥	stdj	std		0	0	0	0	0	※※※	
桦	swxf		swx	0	0	0	0	0	※※※	
栓	swgg	swg		0	0	0	0	0	※※※	
桃	siqn		*siq/sqi/siqn/sqiy	0	0	0	0	0	※※※	
格	stkg	st/stk		0	1	0	0	0	※※※	
桩	syfg	syf		0	0	0	0	0	※※※	
校	suqy	suq		0	0	0	0	0	※※※	
核	synw			0	0	0	0	0	※※※	
样	sudh	su/sud		0	1	0	0	0	※※※	
根	svey	sve		0	0	0	0	0	※※※	
索	fpxi	fpx		0	0	0	0	0	※※※	
哥	sksk	sks		0	0	0	0	0	※※※	
速	gkip			0	0	0	0	0	※※※	
逗	gkup			0	0	0	0	0	※※※	
栗	ssu			0	0	0	0	0	※※	
贾	smu			0	0	0	0	0	※※	
酌	sgqy	sgq		0	0	0	0	0	※※※	
配	sgnn	sgn		0	0	0	0	0	※※※	
翅	fcnd	fcn		0	0	0	0	0	※※※	
辱	dfef			0	0	0	0	0	※※※	
唇	dfek			0	0	0	0	0	※※※	
夏	dhtu	dht		0	0	0	0	0	※※※	
砸	damh			0	0	0	0	0	※※※	
砰	dguh	dgu		0	0	0	0	0	※※※	
砾	dqiy	dqi		0	0	0	0	0	※※※	
础	dbmh	dbm		0	0	0	0	0	※※※	
破	dhcy	dhc		0	0	0	0	0	※※※	
原	drii	dr/dri		0	1	0	0	0	※※※	
套	ddu			0	0	0	0	0	※※	
逐	epi			0	0	0	0	0	※※	
烈	gqjo			0	0	0	0	0	※※※	
殊	gqri	gqr		0	0	0	0	0	※※※	
殉	gqqj	gqq		0	0	0	0	0	※※※	
顾	dbdm	db/dbd		0	1	0	0	0	※※※	
轿	ltdj	ltd		0	0	0	0	0	※※※	
较	luqy	lu/luq		0	1	0	0	0	※※※	
顿	gbnm			0	0	0	0	0	※※※	
毙	xxgx			0	0	0	0	0	※※※	
致	gcft			0	0	0	0	0	※※※	
柴	hxsu	hxs		0	0	0	0	0	※※※	
桌	hjsu	hjs		0	0	0	0	0	※※※	
虑	hani	han		0	0	0	0	0	※※※	
监	jtyl			0	0	0	0	0	※※※	
紧	jcxi	jc/jcx		0	1	0	0	0	※※※	
党	ipkq	ipk		0	0	0	0	0	※※※	
逞	kgpd	kgp		0	0	0	0	0	※※※	
晒	jsg			0	0	0	0	0	※※	
眠	hnan	hna		0	0	0	0	0	※※※	
晓	jatq	jat		0	0	0	0	0	※※※	
哮	kftb	kft		0	0	0	0	0	※※※	
唠	kapl		kap	0	0	0	0	0	※※※	
鸭	lqyg	lqy		0	0	0	0	0	※※※	
晃	jiqb		ij/ji/jiq	0	1	0	0	0	※※※	
哺	kgey	kge		0	0	0	0	0	※※※	
晌	jtmk	jtm		0	0	0	0	0	※※※	
剔	jqrj			0	0	0	0	0	※※※	
晕	jplj	jp/jpl		0	1	0	0	0	※※※	
蚌	jdhh	jdh		0	0	0	0	0	※※※	
畔	lufh	luf		0	0	0	0	0	※※※	
蚣	jwcy		jwc	0	0	0	0	0	※※※	
蚊	jyy			0	0	0	0	0	※※	
蚪	jufh			0	0	0	0	0	※※※	
蚓	jxhh		jxh	0	0	0	0	0	※※※	
哨	kieg	kie		0	0	0	0	0	※※※	
哩	kjfg	kjf		0	0	0	0	0	※※※	
圃	lgey		lge	0	0	0	0	0	※※※	
哭	kkdu			0	0	0	0	0	※※※	
哦	ktrt	ktr	*ktrt/ktry	0	0	0	0	0	※※※	
恩	ldnu	ldn		0	0	0	0	0	※※※	
鸯	mdqg	mdq		0	0	0	0	0	※※※	
唤	kqmd	kqm		0	0	0	0	0	※※※	
唁	kyg			0	0	0	0	0	※※	
哼	kybh	kyb		0	0	0	0	0	※※※	
唧	kvcb			0	0	0	0	0	※※※	
啊	kbsk	kb/kbs		0	1	0	0	0	※※※	
唉	kctd	kct		0	0	0	0	0	※※※	
唆	kcwt	kcw		0	0	0	0	0	※※※	
罢	lfcu	lfc		0	0	0	0	0	※※※	
峭	mieg	mi/mie		0	1	0	0	0	※※※	
峨	mtrt	mtr	*mtrt/mtry	0	0	0	0	0	※※※	
峰	mtdh	mtd		0	0	0	0	0	※※※	
圆	lkmi			0	0	0	0	0	※※※	
峻	mcwt	mcw		0	0	0	0	0	※※※	
贼	madt			0	0	0	0	0	※※※	
贿	mdeg	mde		0	0	0	0	0	※※※	
赂	mtkg	mtk		0	0	0	0	0	※※※	
赃	myfg	myf		0	0	0	0	0	※※※	
钱	qgt	qg	*qgt/qgy	0	1	0	0	0	※※	
钳	qafg	qaf		0	0	0	0	0	※※※	
钻	qhkg	qhk		0	0	0	0	0	※※※	
钾	qlh			0	0	0	0	0	※※	
铁	qrwy	qr/qrw		0	1	0	0	0	※※※	
铃	qwyc			0	0	0	0	0	※※※	
铅	qmkg	qmk		0	0	0	0	0	※※※	
缺	rmnw	rmn		0	0	0	0	0	※※※	
氧	rnud		rnu	0	0	0	0	0	※※※	
氨	rnpv	rnp		0	0	0	0	0	※※※	
特	trff	trf		0	0	0	0	0	※※※	
牺	trsg	trs		0	0	0	0	0	※※※	
造	tfkp			0	0	0	0	0	※※※	
乘	tuxv	tux		0	0	0	0	0	※※※	
敌	tdty	tdt		0	0	0	0	0	※※※	
秤	tguh		tgu	0	0	0	0	0	※※※	
租	tegg	teg		0	0	0	0	0	※※※	
积	tkwy	tkw		0	0	0	0	0	※※※	
秧	tmdy			0	0	0	0	0	※※※	
秩	trwy	trw		0	0	0	0	0	※※※	
称	tqiy	tq/tqi		0	1	0	0	0	※※※	
秘	tntt	tn/tnt		0	1	0	0	0	※※※	
透	tepv	tep	*tepe/tepv	0	0	0	0	0	※※※	
笔	ttfn	tt/ttf		0	1	0	0	0	※※※	
笑	ttdu	ttd		0	0	0	0	0	※※※	
笋	tvtr	tvt		0	0	0	0	0	※※※	
债	wgmy			0	0	0	0	0	※※※	
借	wajg	waj		0	0	0	0	0	※※※	
值	wfhg			0	0	0	0	0	※※※	
倚	wdsk	wds		0	0	0	0	0	※※※	
俺	wdjn			0	0	0	0	0	※※※	
倾	wxdm	wxd		0	0	0	0	0	※※※	
倒	wgcj	wgc		0	0	0	0	0	※※※	
倘	wimk	wim		0	0	0	0	0	※※※	
俱	whwy	whw		0	0	0	0	0	※※※	
倡	wjjg			0	0	0	0	0	※※※	
候	whnd	whn		0	0	0	0	0	※※※	
赁	wtfm		wtf	0	0	0	0	0	※※※	
俯	wywf	wyw		0	0	0	0	0	※※※	
倍	wukg	wuk		0	0	0	0	0	※※※	
倦	wudb	wud		0	0	0	0	0	※※※	
健	wvfp	wvf		0	0	0	0	0	※※※	
臭	thdu			0	0	0	0	0	※※※	
射	tmdf			0	0	0	0	0	※※※	
躬	tmdx			0	0	0	0	0	※※※	
息	thnu	thn		0	0	0	0	0	※※※	
倔	wnbm	wnb		0	0	0	0	0	※※※	
徒	tfhy			0	0	0	0	0	※※※	
徐	twty	twt		0	0	0	0	0	※※※	
殷	rvnc	rvn		0	0	0	0	0	※※※	
舰	temq			0	0	0	0	0	※※※	
舱	tewb	tew		0	0	0	0	0	※※※	
般	temc	tem		0	0	0	0	0	※※※	
航	teym	tey		0	0	0	0	0	※※※	
途	wtpi	wtp		0	0	0	0	0	※※※	
拿	wgkr			0	0	0	0	0	※※※	
耸	wwbf	wwb		0	0	0	0	0	※※※	
爹	wqqq			0	0	0	0	0	※※※	
舀	evf			0	0	0	0	0	※※	
爱	epdc	ep/epd		0	1	0	0	0	※※※	
豺	eeft	eef		0	0	0	0	0	※※※	
豹	eeqy			0	0	0	0	0	※※※	
颁	wvdm	wvd		0	0	0	0	0	※※※	
颂	wcdm	wcd		0	0	0	0	0	※※※	
翁	wcnf	wcn		0	0	0	0	0	※※※	
胰	egxw	egx		0	0	0	0	0	※※※	
脆	eqdb	eqd		0	0	0	0	0	※※※	
脂	exjg	ex/exj		0	1	0	0	0	※※※	
胸	eqqb	eq/eqq		0	1	0	0	0	※※※	
胳	etkg	etk		0	0	0	0	0	※※※	
脏	eyfg	eyf		0	0	0	0	0	※※※	
脐	eyjh	eyj		0	0	0	0	0	※※※	
胶	euqy	eu/euq		0	1	0	0	0	※※※	
脑	eybh	eyb		0	0	0	0	0	※※※	
脓	epey	epe		0	0	0	0	0	※※※	
逛	qtgp			0	0	0	0	0	※※※	
狸	qtjf			0	0	0	0	0	※※※	
狼	qtye	qty		0	0	0	0	0	※※※	
卿	qtvb			0	0	0	0	0	※※※	
逢	tdhp	tdh		0	0	0	0	0	※※※	
鸵	qynx			0	0	0	0	0	※※※	
留	qyvl			0	0	0	0	0	※※※	
鸳	qbqg	qbq		0	0	0	0	0	※※※	
皱	qvhc			0	0	0	0	0	※※※	
饿	qntt	qnt	*qntt/qnty	0	0	0	0	0	※※※	
馁	qnev	qne		0	0	0	0	0	※※※	
凌	ufwt	ufw		0	0	0	0	0	※※※	
凄	ugvv			0	0	0	0	0	※※※	
恋	yonu	yon		0	0	0	0	0	※※※	
桨	uqsu	uqs		0	0	0	0	0	※※※	
浆	uqiu	uqi		0	0	0	0	0	※※※	
衰	ykge			0	0	0	0	0	※※※	
衷	ykhe			0	0	0	0	0	※※※	
高	ymkf	ym/ymk		0	1	0	0	0	※※※	
郭	ybbh	ybb		0	0	0	0	0	※※※	
席	yamh	yam		0	0	0	0	0	※※※	
准	uwyg	uwy		0	0	0	0	0	※※※	
座	ywwf	yww		0	0	0	0	0	※※※	
症	ughd	ugh		0	0	0	0	0	※※※	
病	ugmw	ugm		0	0	0	0	0	※※※	
疾	utdi	utd		0	0	0	0	0	※※※	
斋	ydmj	ydm		0	0	0	0	0	※※※	
疹	uwee	uwe		0	0	0	0	0	※※※	
疼	utui	utu		0	0	0	0	0	※※※	
疲	uhci	uhc		0	0	0	0	0	※※※	
脊	iwef	iwe		0	0	0	0	0	※※※	
效	uqty	uqt		0	0	0	0	0	※※※	
离	ybmc	yb/ybm		0	1	0	0	0	※※※	
紊	yxiu			0	0	0	0	0	※※※	
唐	yvhk	yvh		0	0	0	0	0	※※※	
瓷	uqwn		*uqwn/uqwy	0	0	0	0	0	※※※	
资	uqwm			0	0	0	0	0	※※※	
凉	uyiy			0	0	0	0	0	※※※	
站	uhkg	uh		0	1	0	0	0	※※※	
剖	ukjh	ukj		0	0	0	0	0	※※※	
竞	ukqb		ukq	0	0	0	0	0	※※※	
部	ukbh	uk/ukb		0	1	0	0	0	※※※	
旁	upyb	upy	*upyb/upyr	0	0	0	0	0	※※※	
旅	ytey			0	0	0	0	0	※※※	
畜	yxlf	yxl		0	0	0	0	0	※※※	
阅	uukq	uuk		0	0	0	0	0	※※※	
羞	udnf	udn		0	0	0	0	0	※※※	
羔	ugou	ugo		0	0	0	0	0	※※※	
瓶	uagn	uag	*uagn/uagy	0	0	0	0	0	※※※	
拳	udrj		udr	0	0	0	0	0	※※※	
粉	owvn	ow/owv	*owvn/owvt	0	1	0	0	0	※※※	
料	oufh	ou/ouf		0	1	0	0	0	※※※	
益	uwlf	uwl		0	0	0	0	0	※※※	
兼	uvou	uvo		0	0	0	0	0	※※※	
烤	oftn	oft		0	0	0	0	0	※※※	
烘	oawy	oaw		0	0	0	0	0	※※※	
烦	odmy	odm		0	0	0	0	0	※※※	
烧	oatq	oat		0	0	0	0	0	※※※	
烛	ojy	oj		0	1	0	0	0	※※	
烟	oldy	ol/old		0	1	0	0	0	※※※	
烙	otkg	otk		0	0	0	0	0	※※※	
递	uxhp			0	0	0	0	0	※※※	
涛	idtf	idt		0	0	0	0	0	※※※	
浙	irrh	irr		0	0	0	0	0	※※※	
涝	iapl	iap		0	0	0	0	0	※※※	
浦	igey			0	0	0	0	0	※※※	
酒	isgg			0	0	0	0	0	※※※	
涉	ihit	ihi		0	0	0	0	0	※※※	
消	iieg	iie		0	0	0	0	0	※※※	
涡	ikmw	ikm		0	0	0	0	0	※※※	
浩	itfk			0	0	0	0	0	※※※	
海	itxu	itx	*itxu/itxy	0	0	0	0	0	※※※	
涂	iwty	iwt		0	0	0	0	0	※※※	
浴	iwwk	iww		0	0	0	0	0	※※※	
浮	iebg	ieb		0	0	0	0	0	※※※	
涣	iqmd	iqm		0	0	0	0	0	※※※	
涤	itsy	its		0	0	0	0	0	※※※	
流	iycq	iyc		0	0	0	0	0	※※※	
润	iugg			0	0	0	0	0	※※※	
涧	iujg			0	0	0	0	0	※※※	
涕	iuxt			0	0	0	0	0	※※※	
浪	iyve	iyv		0	0	0	0	0	※※※	
浸	ivpc	ivp		0	0	0	0	0	※※※	
涨	ixty	ix/ixt		0	1	0	0	0	※※※	
烫	inro			0	0	0	0	0	※※※	
涩	ivyh	ivy		0	0	0	0	0	※※※	
涌	iceh	ice		0	0	0	0	0	※※※	
悖	nfpb			0	0	0	0	0	※※※	
悟	ngkg			0	0	0	0	0	※※※	
悄	nieg	ni/nie		0	1	0	0	0	※※※	
悍	njfh	njf		0	0	0	0	0	※※※	
悔	ntxu	ntx	*ntxu/ntxy	0	0	0	0	0	※※※	
悯	nuyy	nuy		0	0	0	0	0	※※※	
悦	nukq	nuk		0	0	0	0	0	※※※	
害	pdhk	pd/pdh		0	1	0	0	0	※※※	
宽	pamq	pa/pam		0	1	0	0	0	※※※	
家	peu	pe		0	1	0	0	0	※※	
宵	pief	pi/pie		0	1	0	0	0	※※※	
宴	pjvf	pjv		0	0	0	0	0	※※※	
宾	prgw	pr/prg		0	1	0	0	0	※※※	
窍	pwan			0	0	0	0	0	※※※	
窄	pwtf			0	0	0	0	0	※※※	
容	pwwk	pww		0	0	0	0	0	※※※	
宰	puj			0	0	0	0	0	※※	
案	pvsu	pvs		0	0	0	0	0	※※※	
请	ygeg	yge		0	0	0	0	0	※※※	
朗	yvce	yvc		0	0	0	0	0	※※※	
诸	yftj	yft		0	0	0	0	0	※※※	
诺	yadk	yad		0	0	0	0	0	※※※	
读	yfnd	yfn		0	0	0	0	0	※※※	
扇	ynnd			0	0	0	0	0	※※※	
诽	ydjd		*ydj/yhd/ydjd/yhdd	0	0	0	0	0	※※※	
袜	pugs	pug		0	0	0	0	0	※※※	
袖	pumg	pum		0	0	0	0	0	※※※	
袍	puqn	puq		0	0	0	0	0	※※※	
被	puhc			0	0	0	0	0	※※※	
祥	pyud	pyu		0	0	0	0	0	※※※	
